n,predicted_prime_at,is_prime,is_prime_next,Phi_cent,Phi_choice,Spike_basic,RuptureSpike,Peak_ok,GateC,FinalSpike
1708,1709,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
1710,1711,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
1716,1717,False,False,0.994789122292786,0.994789122292786,True,True,True,False,False
1720,1721,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
1722,1723,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
1726,1727,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
1732,1733,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
1738,1739,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
1740,1741,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
1746,1747,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
1750,1751,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
1752,1753,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
1758,1759,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
1762,1763,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
1768,1769,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
1776,1777,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
1780,1781,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
1782,1783,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
1786,1787,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
1788,1789,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
1792,1793,False,False,0.995843123079704,0.995843123079704,True,True,True,False,False
1800,1801,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
1806,1807,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
1810,1811,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
1816,1817,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
1818,1819,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
1822,1823,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
1828,1829,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
1830,1831,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
1836,1837,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
1842,1843,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
1846,1847,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
1848,1849,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
1852,1853,False,False,0.994581414250881,0.994581414250881,True,True,True,False,False
1858,1859,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
1860,1861,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
1866,1867,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
1870,1871,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
1872,1873,False,True,0.996278204233543,0.996278204233543,True,True,True,True,True
1876,1877,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
1878,1879,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
1888,1889,False,True,0.995662781241529,0.995662781241529,True,True,True,True,True
1890,1891,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
1900,1901,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
1902,1903,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
1906,1907,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
1908,1909,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
1912,1913,False,True,0.994716521032310,0.994716521032310,True,True,True,True,True
1918,1919,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
1920,1921,False,False,0.996020260492041,0.996020260492041,True,True,True,False,False
1926,1927,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
1930,1931,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
1932,1933,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
1936,1937,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
1942,1943,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
1948,1949,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
1950,1951,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
1956,1957,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
1960,1961,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
1962,1963,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
1968,1969,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
1972,1973,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
1978,1979,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
1986,1987,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
1990,1991,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
1992,1993,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
1996,1997,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
1998,1999,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
2002,2003,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
2010,2011,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
2016,2017,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
2020,2021,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
2026,2027,False,True,0.991075050709939,0.991075050709939,True,True,True,True,True
2028,2029,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
2032,2033,False,False,0.995446414051065,0.995446414051065,True,True,True,False,False
2038,2039,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
2040,2041,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
2046,2047,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
2052,2053,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
2056,2057,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
2058,2059,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
2062,2063,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
2068,2069,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
2070,2071,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
2076,2077,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
2080,2081,False,True,0.995349918623576,0.995349918623576,True,True,True,True,True
2082,2083,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
2086,2087,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
2088,2089,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
2098,2099,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
2100,2101,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
2110,2111,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
2112,2113,False,True,0.996336250763281,0.996336250763281,True,True,True,True,True
2116,2117,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
2118,2119,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
2122,2123,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
2128,2129,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
2130,2131,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
2136,2137,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
2140,2141,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
2142,2143,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
2146,2147,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
2152,2153,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
2158,2159,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
2160,2161,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
2166,2167,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
2170,2171,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
2172,2173,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
2178,2179,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
2182,2183,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
2188,2189,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
2196,2197,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
2200,2201,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
2202,2203,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
2206,2207,False,True,0.991883116883117,0.991883116883117,True,True,True,True,True
2208,2209,False,False,0.996046051866496,0.996046051866496,True,True,True,False,False
2212,2213,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
2220,2221,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
2226,2227,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
2230,2231,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
2236,2237,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
2238,2239,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
2242,2243,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
2248,2249,False,False,0.994716521032310,0.994716521032310,True,True,True,False,False
2250,2251,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
2256,2257,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
2262,2263,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
2266,2267,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
2268,2269,False,True,0.996278204233543,0.996278204233543,True,True,True,True,True
2272,2273,False,True,0.995933306222041,0.995933306222041,True,True,True,True,True
2278,2279,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
2280,2281,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
2286,2287,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
2290,2291,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
2292,2293,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
2296,2297,False,True,0.994793361535958,0.994793361535958,True,True,True,True,True
2298,2299,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
2308,2309,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
2310,2311,False,True,0.996086105675147,0.996086105675147,True,True,True,True,True
2320,2321,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
2322,2323,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
2326,2327,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
2328,2329,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
2332,2333,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
2338,2339,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
2340,2341,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
2346,2347,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
2350,2351,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
2352,2353,False,False,0.996046051866496,0.996046051866496,True,True,True,False,False
2356,2357,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
2362,2363,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
